"","worker_id","accuracy","screener","complete_task","payment_accuracy_threshold","worker_id_found_on_MTurk","task_name","task_date","treatment_payrate","pay_or_not","repeater"
"1097","A3IVXZJS7DQIQQ",0.8,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1098","A2VDGWD0BBMSP2",0.86,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1099","A2YO0CG93Y1N69",0.88,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1100","A2798F0ZHDDZ78",0.94,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1101","A2HNP1YL1IBFMU",0.64,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1102","A1CDLCR59RBSGI",0.84,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1103","A2LEIRF6P7JRJU",0.9,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1104","AOYQ6FLVQO6JJ",0.66,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1105","A6X3RS58OT9WP",0.6,1,1,0.25,0,"order2","11/18/2017",0.25,0,0
"1106","A2L55L6Z0CQOED",0.92,1,1,0.25,1,"order2","11/18/2017",0.25,1,0
"1107","A24TS58E7JMDAZ",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1108","A18SI5095GGGWT",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1109","A1B90DCBBNQKRU",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1110","A3J0X7ZQAXLFPI",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1111","A2TC1ZFCTOCDA5",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1112","A2AVEDMU2IZ47L",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1113","A92NZLV8TV4HJ",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1114","A1QBF6HGY4SF6U",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1115","AJJMO4RRT2CG0",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1116","A13QHXMU0OMNAY",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1117","A2RUHO7I7Y4XFA",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1118","A2CO3PHGWP142Q",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1119","AXDC2BMUVCYOY",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1120","A3DLO2PNUBIKID",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1121","AG7C4X3WKKBV",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1122","AKUBT35V168H3",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1123","AL75N9DPZ0E6C",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1124","AJDYGLR18ZPCX",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1125","A1VE6VNQJO0U88",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1126","A2AAG78CGKX2U5",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1127","A8NUCTL00M11Q",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1128","A14J86Y1L3RCQ0",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1129","A1EZ9Y484SF5MB",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1130","A1X0NFGO1EYFV5",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1131","A18J7H2QA7UQIR",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1132","A1YR5CYNIP7BFU",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1133","A2S4VEX48QMX6S",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1134","ASJSRTPWPGMVW",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1135","A2YM2T8SA3L5W5",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1136","A6X3RS58OT9WP",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1137","A1RV0U8G7CIPJQ",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1138","A4TQSZDPARE7I",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1139","AMGGLXGMFWEN2",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1140","A2LCDR1WGQZVJV",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1141","AKTHHEAXN22MJ",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1142","A2E5PZUD6W4OA1",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1143","A3ESZWJBD8M1Z",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1144","A1OZ3PPHAEWA8S",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1145","A1YBX7P5PY8LL",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1146","A3H2PNW9R0TGH1",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1147","A1IU5OP7BBZHZ7",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1148","A2CWBA5KCB6BUB",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1149","A17H0BE1NG5FZN",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1150","A2RMBIYN1B8H3C",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1151","A16SSXGJ1V60YQ",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1152","A6X3RS58OT9WP",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1153","A2CO3PHGWP142Q",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1154","AT7VI20VRIHDZ",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1155","A7PM1BXVQLZKX",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1156","AKJG17F4C38FF",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1157","A8TIL9U6YHG5",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1158","A1DVCUCOTAC0JQ",NA,NA,0,0.25,0,"order2","11/18/2017",0.25,0,0
"1159","A6M7YIG6KKHPA",0.68,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1160","A3Q13VTPRIVFZS",0.9,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1161","A1JKSAQ8UNCE7B",0.98,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1162","A2ZX5F7IHUM85O",0.94,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1163","A2JIPCVMELZHW3",0.7,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1164","A3NMU6AVMQ0QDB",0.82,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1165","A34X7ZCR1JY139",0.74,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1166","A1VGH2LQ464A78",0.94,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1167","A3VRDQJNM1IC0E",0.76,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1168","AD0NVUGLDYDYN",0.84,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1169","AIT0MFYONE0KD",0.5,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1170","A3AFOESOUB7CXU",0.52,0,1,0.25,1,"order2","11/19/2017",0.55,0,0
"1171","A2S78F2LI4TT1O",0.56,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1172","A1P0MXIDPXPW07",1,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1173","A1QZXUONOI6YH1",0.78,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1174","A1SN7EOZUW5VP3",0.9,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1175","A3PZFH5OCGESG3",0.14,0,1,0.25,1,"order2","11/19/2017",0.55,0,0
"1176","A1Y9395AXC1FS0",0.54,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1177","A1EDHCVA75M8WZ",0.26,0,1,0.25,1,"order2","11/19/2017",0.55,0,0
"1178","A26GUDZ5CSDGKL",0.8,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1179","A20I5P1OW9NAAP",0.84,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1180","AZLDM1AFYKMX0",0.14,0,1,0.25,1,"order2","11/19/2017",0.55,0,0
"1181","a2ra2qlu6q77mh",0.7,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1182","AFVUTY7TUUDA7",0.9,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1183","A2O8K3NN61OI6W",0.26,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1184","A2FU8D1EDCM89E",0.74,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1185","A1U5HJN8JXXLl7",0.78,1,1,0.25,0,"order2","11/19/2017",0.55,0,0
"1186","A16KREM6ILFTPV",0.8,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1187","A3RBTKUE595EH7",0.68,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1188","AGFYWCPRQIB6O",0.8,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1189","A2LVDFUMN11HAS",0.56,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1190","A2LKMIBCAJOIQO",0.28,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1191","ADX29HHAEL05W",0.72,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1192","A1NITBXDX8TN7T",0.92,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1193","ADFEFH75I5YAM",0.86,1,1,0.25,0,"order2","11/19/2017",0.55,0,0
"1194","AHEMTCSEAFHEW",0.98,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1195","A114FUPMPRD94G",0.18,0,1,0.25,1,"order2","11/19/2017",0.55,0,0
"1196","ATNFEEYB8NAAL",0.6,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1197","A18S7VHZ6X4F93",0.78,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1198","AELFDOPFPTHT0",0.2,0,1,0.25,1,"order2","11/19/2017",0.55,0,0
"1199","A3TOPC0NUS7RNT",0.92,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1200","A27WPR2XQX0FFP",0.4,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1201","AF9Y5108MTBGM",0.74,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1202","A2JZDVAR7XE8R7",0.44,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1203","AM35G0AQSH3DX",0.92,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1204","A27WPR2XQX0FFP",0.4,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1205","AK168TXY3BKPD",0.42,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1206","A18HC62T1SROBJ",0.46,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1207","A24UA8HAFX5ELU",0.26,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1208","A150POQQ81ZRN9",0.26,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1209","A2F21IVRBXA337",0.9,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1210","ALNODITI4PX9",0.98,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1211","A3JUU2578VGJII",0.16,1,1,0.25,1,"order2","11/19/2017",0.55,0,0
"1212","AXQQX8DSLYKXK",0.8,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1213","A150XGQ7KWLBWN",0.74,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1214","A2X52OGT1GI4SJ",0.28,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1215","A14VY6QXKBLC0D",0.9,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1216","A3F6KYXNL6XHWR",0.56,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1217","A2B8L88BUHVOO6",0.3,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1218","A3EGOFTCKJYGW",0.56,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1219","A182SB7NKMHUM9",0.94,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1220","ADYR5TTS431BR",0.1,1,1,0.25,1,"order2","11/19/2017",0.55,0,0
"1221","A31VW44MXV7PP5",0.84,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1222","A25RGFIS2KY1XS",0.72,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1223","A1JTSWFPVVGIXM",0.84,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1224","AY1A16F0PV2ES",0.64,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1225","A3UJHH4FTU1TEP",0.68,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1226","A3GBJWH5359Z42",0.78,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1227","A19T9EQW2IJD2O",0.86,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1228","AA8CQZ5SYIFF7",0.52,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1229","A2311L4YQ9PP81",0.86,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1230","A1MNJ1VJEZE8NY",0.94,1,1,0.25,0,"order2","11/19/2017",0.55,0,0
"1231","AURYD2FH3FUOQ",0.88,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1232","A35WWOK1YDL2CP",0.98,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1233","A19KF02ULCISTQ",0.82,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1234","AOE2VD09DHOET",0.94,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1235","AX5RAD2CUCUO",0.5,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1236","A2QUXO9OJY69QM",0.68,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1237","A2BT0LQYMBL7LV",0.4,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1238","AULIHTDI0Q1IY",0.16,1,1,0.25,1,"order2","11/19/2017",0.55,0,0
"1239","AB7ORI0VY0DMQ",0.64,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1240","A1MYBMOZH043LK",0.86,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1241","AN0BVQKYNVUG5",0.68,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1242","AO0CBOFD1Y2ZT",0.86,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1243","A3QR2AJVELBX7W",0.04,0,1,0.25,1,"order2","11/19/2017",0.55,0,0
"1244","A1OTBNFFN2W67H",0.64,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1245","A21QUJTIIAOX2W",0.98,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1246","A321CMGDXWPTA3",0.82,1,1,0.25,0,"order2","11/19/2017",0.55,0,0
"1247","AR2QY07W8F591",0.88,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1248","A1FOB5H4B645V4",0.1,0,1,0.25,1,"order2","11/19/2017",0.55,0,0
"1249","A1FO1SROGRL5RH",0.72,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1250","A3NUUMIAEIAN5",0.82,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1251","A1EK88O29TMLX9",0.88,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1252","A2UHBTBXR5K9ZU",0.9,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1253","ASY9GK2WON2YP",0.76,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1254","A34S6PZ81TW3CY",0.88,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1255","A16G6PPH1INQL8",0.88,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1256","A2UEVVVQY6WTZA",0.76,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1257","AXQAPTJ3L580P",0.68,1,1,0.25,0,"order2","11/19/2017",0.55,0,0
"1258","A1Q8NT98Q30F2H",0.56,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1259","A2VI55LKT5L4KB",0.5,1,1,0.25,1,"order2","11/19/2017",0.55,1,0
"1260","A15340BRCER2UO",0.1,0,1,0.25,1,"order2","11/19/2017",0.55,0,0
"1261","AKB82TCYUECWD",0.1,0,1,0.25,1,"order2","11/19/2017",0.55,0,0
"1262","A25WOGYFDFEMQN",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1263","A3F7GUAEGUGAW1",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1264","A2YPUTTII6980Q",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1265","A17H0BE1NG5FZN",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1266","A2RRC5B4M80XXO",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1267","ALVNMQMD3Q3ZE",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1268","A1EFQJS8R8ZEUR",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1269","A1EK88O29TMLX9",NA,NA,0,0.25,1,"order2","11/19/2017",0.55,0,0
"1270","A2MDXIIXH2UNRH",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1271","A2KBTDHM44J7X4",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1272","A1BUYK6LXYWMLL",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1273","A1HANCHKYZKOL9",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1274","A1C3JZP9IXG52Q",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1275","A2LFT9N17HS9FX",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1276","A2SAWJZQM8GTF6",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1277","A258DUZQTRIEK0",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1278","ACMT1IYYT6DO3",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1279","AA2O932UNAZA1",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1280","AE2YFB7TC99AO",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1281","A35HTR5MX1BYKW",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1282","A31XNLA9REVGXL",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1283","A1C3JZP9IXG52Q",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1284","A2PCDF7IZ565KN",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1285","A21QUJTIIAOX2W",NA,NA,0,0.25,1,"order2","11/19/2017",0.55,0,0
"1286","A1UJRYZA3748OU",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1287","AXGSUFCAK8W0H",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1288","A1EFQJS8R8ZEUR",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1289","A3OSBMDWIRT9NZ",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1290","A2UEVVVQY6WTZA",NA,NA,0,0.25,1,"order2","11/19/2017",0.55,0,0
"1291","A1QWS50UB69H84",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1292","A37AJI03M37NPJ",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1293","A23C0K84LJ5ZV3",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1294","A1YK5BEUKS3S1W",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1295","A2EDCJDCXQ5KNR",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1296","A2PISSWRFWN1WI",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1297","A2LVWKZEY0TOAV",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1298","A2CTQVLXOVAP19",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1299","A3K0CI3AT2YPBB",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1300","ARB7IEIYEL929",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1301","AURF17VKAGMY5",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1302","AHZ2STSYUFCDC",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1303","A85LU0G1VS57G",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1304","A3759OTSIA8Q07",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1305","A19XJMTGPD49W1",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1306","A3L1L5SNW81FBV",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1307","A39DIHJ7DRUF8F",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1308","A12X0FLEDDVFPI",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1309","A31FYEC0E2LNAM",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1310","A1GTUZZS50U29A",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1311","A39DIHJ7DRUF8F",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1312","A27RS192S3Q5EW",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1313","A23AZJ3VA7FTZW",NA,NA,0,0.25,0,"order2","11/19/2017",0.55,0,0
"1314","A39XD5I3E00YO3",0.76,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1315","A3TWYQENN82FJI",0.92,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1316","A2QZZ2T785Q74J",0.52,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1317","A25R2OI9L2Q1OW",0.42,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1318","A3JYD008VKTSVZ",0.84,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1319","ABQ1B3GQ8AOTH",0.88,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1320","A2TCXBEA2JX5FW",0.94,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1321"," A39LF84JQF73X5",0.8,1,1,0.25,0,"order2","2017-11-19",0.1,0,0
"1322","A2WJYL4EVU7TSX",0.92,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1323","AUOYNTK0GOFOM",0.72,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1324","A1HWEYEHZHASG1",0.9,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1325","A2DRDHJOX41A8O",0.94,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1326","A2BD10DTA50WOV",0.68,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1327","ANUG05IDFTWF",0.76,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1328","AIH9VLD92GHFH",0.9,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1329","A25VDZQDMBOYK5",0.96,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1330","A3HNA0A0QO2571",0.82,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1331","A1IK5L733Q9JV",0.9,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1332","A27OOTCNQORBCB",0.64,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1333","A2ZIC7YXOG8ZN6",0.96,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1334","A3AT9S1CF9QV4K",0.76,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1335","A3TRHAG4OHCNHD",0.94,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1336","A61UDFKGL19BX",0.94,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1337","A1BK15QBL5758M",0.82,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1338","A2XEZQ0LWECX9",0.7,1,1,0.25,0,"order2","2017-11-19",0.1,0,0
"1339","A14AVPQMPT3Z6E",0.64,1,1,0.25,0,"order2","2017-11-19",0.1,0,0
"1340","A39ZMNLNF8M7H6",0.96,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1341","A1YEKVOLN3OYPK",0.86,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1342","A36793QL7HS6JB",0.96,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1343","AHDZY5SX7XH1M",0.86,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1344","A3KIZLHCD945UK",0.8,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1345","A34FDKL1R57AWW",0.9,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1346","A148NVHO6PWXME",0.72,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1347","A5XJ2KTONJN1M",0.7,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1348","A2LFM01A16YPKG",0.58,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1349","AF10DAI4NCYF3",0.94,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1350","A2JF3GA0HRF51H",0.78,1,1,0.25,0,"order2","2017-11-19",0.1,0,0
"1351","AFMOVIW8MDHT3",0.82,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1352","A2UIX87T2RT1AL",0.7,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1353","AJ86CAZX0QCE9",0.44,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1354","A2Q4S5X9J73WR3",0.94,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1355","A2A4GYJ44EYZ86",0.98,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1356","A3LUETNYKSGBFY",0.9,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1357","A16J1FEJ33K4X5",0.8,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1358","A270JQUOEF9BUD",0.62,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1359","AIXTI8PKSX1D2",0.46,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1360","A1PY05TVYSN7LI",0.68,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1361","A16G1I2KYLB07B",0.54,0,1,0.25,1,"order2","2017-11-19",0.1,0,0
"1362","A18B5QL328E02A",0.78,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1363","AOGMY6O26MCNQ",0.22,0,1,0.25,1,"order2","2017-11-19",0.1,0,0
"1364","A2FT8LQRJBOGM8",0.78,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1365","A2VWP05FS8P1A7",0.72,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1366","A2UG6LQMI84JND",0.5,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1367","AMQ9DTS0QKPRF",0.94,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1368","A20NJGHYKL73LC",0.84,1,1,0.25,1,"order2","2017-11-19",0.1,1,0
"1369"," CopiedA1262UM1NZ1VB8",0.84,1,1,0.25,0,"order2","2017-11-19",0.1,0,0
