"","worker_id","accuracy","screener","complete_task","payment_accuracy_threshold","worker_id_found_on_MTurk","task_name","task_date","treatment_payrate","pay_or_not","repeater","group","accuracy_S1","accuracy_S2","accuracy_S3","total_bonus"
"843","AVN43JD5CFB19",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"844","A1DL3NEZFY4V4E",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"845","A2S13H4RNWQA7T",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"846","A123WW0GJQ6EQM",NA,NA,0,0.25,1,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"847","A2PTPH3BC7LX40",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"848","ALV125PRQ0M7Z",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"849","A1HZXKVQSWNKRA",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"850","ARQA90W3DRJCB",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"851","A1O5B9PULN1EJQ",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"852","A2ALMNRVE9FGQ8",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"853","hj",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"854","A11Z4FC69JLF5U",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"855","hemalatha2018@yandex.com",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"856","A1D7MG93VY3EHI",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"857","A2QQER7NW7JU42",NA,NA,0,0.25,1,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"858","hemalatha2018@yandex.com",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"859","ALT88JWMD3JVJ",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"860","A20TF615Z9XV6O",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"861","A1JO4756D5MOTP",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"862","A1JO4756D5MOTP",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"863","ABKFR0Y6P7NKM",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"864","AYKQ1UN34V8KL",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"865","AK3GZE8MPQL4Y",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"866","A2TBIDHOLOQKUK",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"867","A2LO2DX6H49IKW",NA,NA,0,0.25,0,"order1","11/12/2017",0.25,0,0,NA,NA,NA,NA,NA
"868","A1WKF2VH7TV0H2",0.62,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"869","A1F87RE7NW5GSP",0.14,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"870","A2NVXYZX2IEYVJ",0.08,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"871","A35F2841BY4XB4",0.06,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"872","A1YGSIQI52QT9L",0.14,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"873","A1Y86N86PAKVHF",0.96,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"874","A2E9B1XBM51XSQ",0.14,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"875","A241K3CXIR4129",0.14,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"876","A3F341JBNZUTJN",0.9,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"877","A3FJQ2DZJIENKU",0.08,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"878","A278FRS4GXABQU",0.1,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"879","A3H802XRV40Y0B",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"880","A3SOLBCXCRFQ49",0.94,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"881","A3C8SBXXN9CYM0",0.14,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"882","A3C2PSZEKN8OWD",0.22,1,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"883","A1YPX4OBE2YR2V",0.26,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"884","A191V8LNTTLHSA",0.14,0,1,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"885","ACIZS6S5OQKQ6",0.12,1,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"886","A2UVDJENOMQN8W",0.2,1,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"887","ASLY4WV7FCUDE",0.2,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"888","A3UE49REX108ZE",0.56,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"889","A2YB18JHC2C7GF",0.82,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"890","A1AYVATMT88U1W",0.6,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"891","A1OFOVU6TCQ2K3",0.22,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"892","A2873IWWYUPLSP",0.7,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"893","AF1HT6VL272QZ",0.14,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"894","ABQQXY1B5B840",0.44,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"895","A2NTFS9YPJWO94",0.66,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"896","A3MMGWRK6YMMZL",0.58,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"897","AOZ5HHRV4LTJF",0.64,1,1,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"898","A1V88N4CAYSGXK",0.12,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"899","A2HWHR670RYKCO",0.64,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"900","A3ALBQ4K263CCK",0.1,1,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"901","A1WXI0O9JU5HN8",0.5,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"902","ASJU5NZC4EOEX",0.22,1,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"903","AGK30V341UN88",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"904","AQFCUJXQPQWZJ",0.74,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"905","A3TFT4U5PYZE2K",0.82,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"906","A3DRGK9DGE0ROU",0.8,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"907","A3P03BW6H6WGMH",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"908","A2BHZNAKEDRYCB",0.98,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"909","A32QWM7BWCSPTS",0.96,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"910","AM0QVBV8L6QCJ",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"911","A2TGOIW7U237NO",0.74,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"912","A2AADXSO2P4QTD",0.14,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"913","AFX6NH3WY4A17",0.8,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"914","A3NWQ0535HAXUD",0.66,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"915","A2VGEE0ZIZ8CBQ",0.74,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"916","A3FTR5MN7ZLS8M",0.7,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"917","A21S7MA9DCW95E",0.74,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"918","aok9ztwflplmh",0.66,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"919","a2zx7580nvwa61",0.58,1,1,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"920","A167VC3UAZK86X",0.1,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"921","A1PFE8T2LNWFLV",0.8,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"922","AM5XPD0QQW2AB",0.7,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"923","A19247CJ07E317",0.66,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"924","A2HJ05IDCIY01V",0.68,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"925","A14CTMPO8UBWM6",0.78,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"926","A317RA15E0SZ4P",0.94,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"927","A2XWRLHIG82COE",0.28,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"928","A321CMGDXWPTA3",0.88,1,1,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"929","A14ZT8D7Z6T9IA",0.7,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"930","AQERSNMMM4VR0",0.9,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"931","A21LB023L14XC1",0.98,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"932","A367GMQ1MK9N0B",0.76,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"933","AEZL2AE6EU4FG",0.58,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"934","A2E1NSQL3P3AFQ",1,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"935","ASMEIXETQPZV2",0.24,1,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"936","A2TC08CPQM8E7U",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"937","AEPVVWDZE1GKD",0.1,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"938","A31II500URVVD3",0.2,1,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"939","A3BUSRXW32A27S",0.96,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"940","A2640WUUMUMYCQ",0.08,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"941","A31AO0YBCXDVHV",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"942","A25OQ8GWGF6S1G",0.62,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"943","A3QN9B9ZS1CWWM",0.78,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"944","A1DWTWQBTQLI6I",0.1,0,1,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"945","A2WHOBB33ZW601",0.32,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"946","A3L4RVVZJEFIP3",0.4,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"947","A2N7BKT13SM1MI",0.18,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"948","A3I8SB05PWN7HO",0.5,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"949","A237SO0Y2E3XFT",0.62,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"950","ASTWEY4TK6TFM",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"951","A36ABFLSNFESVJ",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"952","A12PUQLMN48O5R",0.5,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"953","A2HC9549CZAKNN",0.66,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"954","A3E7KJEEQL03QX",0.76,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"955","A7HO8U70MUTUG",0.14,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"956","AYJMZHE6ZIHE4",0.3,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"957","A3FSZ9GBJMBORC",0.04,0,1,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"958","AX9Z7VRQ9BM1E",0.92,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"959","AEZSDZ4PS9CAC",0.8,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"960","A3IM1NBW1G1TCU",0.3,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"961","A7UB1GBM95J3D",0.84,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"962","A2XFBUPU9EMQG2",0.72,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"963","A1TT0EIQQTSGOQ",0.58,1,1,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"964","AFNERWJK1G1GH",0.52,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"965","A3ELD23VP27XJ6",0.9,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"966","A3CRALS33KVALH",0.94,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"967","A3EU2ZIKRJTLQD",0.88,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"968","A3DZGDF9HCTAOB",0.8,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"969","A3PRQ2GSU42718",0.86,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"970","A2VE5IV9OD2SK1",0.74,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"971","A3DTPGXKABAFEJ",0.72,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"972","A1DS5O8MSI3ZH0",0.96,1,1,0.25,1,"order2","11/18/2017",0.4,1,0,NA,NA,NA,NA,NA
"973","AOZ5HHRV4LTJF",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"974","A24NDC7JH9LEM1",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"975","A3GERFIF45QJSD",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"976","A2QEX61YIEGLL3",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"977","A2AADXSO2P4QTD",NA,NA,0,0.25,1,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"978","A3SNSWMNXQEHAO",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"979","A2S834OHCORO1W",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"980","A1NBHSRI0M4J01",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"981","A2JG1NAFYN2PMJ",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"982","A2AVEDMU2IZ47L",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"983","ABW3AA22WQOBA",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"984","AW6DFFL8QE1FH",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"985","A11DVZZE26RU7O",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"986","A381XM5ZPMVMDK",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"987","ACI8PUCF5OPDC",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"988","A2NHSQ790LMK2W",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"989","A2RNUSNE06MZFD",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"990","A1C6OI7KRP6FR9",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"991","AUAPLGQ19ISI0",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"992","A1QBF6HGY4SF6U",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"993","A32XC62U3EP5LP",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"994","A212TWWLH7RC48",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"995","APY5858P6BTDY",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"996","A3RAL81XKTKNMS",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"997","A3B0M28EYT4K6",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"998","A3J0X7ZQAXLFPI",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"999","A2AVB1BPNEEJS",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"1000","A2LZ0TBYJ91GYQ",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"1001","A1UKZRDH1T231M",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"1002","A1QUBLZCONL4QD",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"1003","A2SX7HGIO17E1L",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"1004","A1669EVSVOHN54",NA,NA,0,0.25,0,"order2","11/18/2017",0.4,0,0,NA,NA,NA,NA,NA
"1005","A3JTMXHPNCUFNX",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1006","A7GYU5VL06V4M",0.9,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1007","ARG392N6HWZCJ",0.12,0,1,0.25,1,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1008","A3UUY2UL6TZ55S",0.64,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1009","AM5SUQD290VQM",0.68,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1010","A34LSCB90T5KYE",0.8,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1011","A13V13Y2DJGFT4",0.14,0,1,0.25,1,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1012","A2RK3W1GHYLED3",0.84,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1013","A1AF4X22JWJ4QE",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1014","A28PG3NQXF9VAA",0.58,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1015","A2P1KI42CJVNIA",0.74,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1016","A2R3QN33QD4A9G",0.98,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1017","A34YUANBOD3S8G",0.94,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1018","A6ZLG85DVAZ3J",0.76,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1019","A1N40V2JVSIJCZ",0.74,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1020","A19F75QCU199K8",0.84,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1021","AWCS6EZAUYR3",0.9,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1022","AHZ7C7ETHYX3N",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1023","A2E2UARVOVDR9Y",0.82,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1024","A2JB4SN4265LW5",0.9,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1025","AH4QNMYBTB3PG",0.9,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1026","A37LZED187CKU3",0.78,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1027","A3LVDUYETYTVO0",0.7,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1028","A18WG7Z9X9GH7E",0.44,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1029","AW5O1RK3W60FC",0.62,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1030","A18CKPSS1FULGI",0.78,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1031","AUSUXKXXQ5HMI",0.68,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1032","A1W4QIYLPKH3Z7",0.94,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1033","A1GFN7WDJ0GX5V",0.7,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1034","A1BHMDRWW9ZYSO",0.72,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1035","A3GSIZ2GX4L1Z3",0.4,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1036","AENJ7GDYBENYX",0.86,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1037","A1TK9TRNGXNO8D",0.2,0,1,0.25,1,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1038","A17Y8Z3QQIF9J4",0.92,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1039","A1UE6ET9FZ82BU",0.92,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1040","AXP14DS0WPZ9Y",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1041","A16JMJHOUC2MGE",0.64,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1042","A24ZAX5O63WVNI",0.66,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1043","A3BJTYGNU3K82A",0.22,0,1,0.25,1,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1044","A2CEGV4ZIZWRKY",0.76,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1045","A1TM2K1JESQBE0",0.28,0,1,0.25,1,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1046","ACSFNLK07LJ2P",0.76,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1047","A37BKPKELKTXAQ",0.7,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1048","A1ZPOMI6ASY65K",0.86,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1049","A1KJBWRUDW2HL5",0.16,1,1,0.25,1,"order2","11/18/2017",0.25,0,0,NA,NA,NA,NA,NA
"1050","A29PS1SIVM6BLY",0.98,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1051","A1LB9JOMFQ1UMG",0.96,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1052","A2YE4LGMBSC5FS",0.86,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1053","A10BH0KB2XIJC0",0.68,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1054","AHMYV0Z9HVQJI",0.6,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
"1055","A29DTOJJVU7GCA",0.6,1,1,0.25,1,"order2","11/18/2017",0.25,1,0,NA,NA,NA,NA,NA
